user_id,conference_key,rating,review,timestamp
user_295,"AAMAS - International Joint Conference on Autonomous Agents and Multiagent Systems (previously the International Conference on Multiagent Systems, ICMAS, changed in 2000)",5,A thought-provoking and memorable keynote lineup. The technical program was exceptionally strong.,1719633303
user_295,COCOA - Conference on Combinatorial Optimization and Applications,1,The technical depth of the papers was disappointing this year. The location was inconvenient and difficult to get to.,1753695211
user_295,SISY - International Symposium on Intelligent Systems and Informatics,3,This year's theme was very specific. The attendance was predominantly from academia.,1697491496
user_295,HPDC - ACM International Symposium on High Performance Distributed Computing,3,There was a noticeable shift in focus towards industry applications.,1694414352
user_295,DB&IS - International Baltic Conference on Databases and Information Systems,3,Some presentations were rushed and poorly prepared. The keynote speakers were world-class and truly inspiring.,1712808572
user_295,SoCS - The Symposium of Combinatorial Search,5,Seamless transitions between sessions and clear communication. Groundbreaking research was presented throughout.,1723094764
user_295,ITC - International Teletraffic Congress,4,"While I enjoyed the keynotes, . The organizing committee did a phenomenal job. The industry keynote provided a much-needed real-world perspective. The technical depth of the papers was disappointing this year.",1704597572
user_295,GI - IEEE Global Internet Symposium,3,This year's theme was very specific. There was a noticeable shift in focus towards industry applications.,1672450058
user_295,ICMLA - International Conference on Machine Learning and Applications,4,"The research was strong; however, . The social events were vibrant and well-attended. The industry keynote provided a much-needed real-world perspective. The catering was subpar and options were very limited.",1674472306
user_295,"ANT - International Conference on Ambient Systems, Networks and Technologies",4,The opening keynote set a fantastic tone for the entire event. Seamless transitions between sessions and clear communication.,1740689611
user_295,CoNEXT - ACM International Conference on Emerging Networking Experiments and Technologies,3,"The venue was too small for the number of attendees, leading to overcrowding. A fantastic lineup of papers, especially in my sub-field.",1714799288
user_295,SPICE - Software Process Improvement and Capability Determination,4,Exceptional networking opportunities with leading researchers.,1716696224
user_295,HASKELL - Haskell Workshop,3,Some presentations were rushed and poorly prepared. The technical program was exceptionally strong.,1686022296
user_295,IDA - Intelligent Data Analysis,5,The quality of accepted papers was consistently high. The poster sessions were buzzing with energy and great discussions.,1711266611
user_295,ICML - International Conference on Machine Learning,4,"While I enjoyed the keynotes, . Impeccably organized from start to finish. Great location with easy access to transport and restaurants. The Wi-Fi was unreliable, which is unacceptable for a tech conference.",1682528023
user_295,HPSR - IEEE Workshop on High Performance Switching and Routing,5,The technical program was exceptionally strong. A very scenic and enjoyable location for a conference.,1671794253
user_295,HRI - ACM/IEEE International Conference on Human-Robot Interaction,4,"While I enjoyed the keynotes, . The opening keynote set a fantastic tone for the entire event. Great location with easy access to transport and restaurants. The Wi-Fi was unreliable, which is unacceptable for a tech conference.",1732185756
user_295,"Onward - International Symposium on New Ideas, New Paradigms, and Reflections on Programming and Software",4,"It was a good conference, although. Great location with easy access to transport and restaurants. A thought-provoking and memorable keynote lineup. Too many parallel tracks made it impossible to see everything of interest.",1715839686
user_295,PQCrypto - International Workshop on Post-Quantum Cryptography,3,The technical program was exceptionally strong. Too many parallel tracks made it impossible to see everything of interest.,1669943245
user_295,CLOUD - IEEE International Conference on Cloud Computing,4,"The research was strong; however, . The poster sessions were buzzing with energy and great discussions. A thought-provoking and memorable keynote lineup. The Wi-Fi was unreliable, which is unacceptable for a tech conference.",1720408422
user_295,SBAC-PAD - International Symposium on Computer Architecture and High Performance Computing,3,"The organization felt chaotic and last-minute. A fantastic lineup of papers, especially in my sub-field.",1726760776
user_295,PKC - International Conference on Practice and Theory in Public Key Cryptography,3,"I found the sessions incredibly insightful. The venue was too small for the number of attendees, leading to overcrowding.",1717811421
user_295,ADC - Australasian Database Conference,4,"The research was strong; however, . The conference app made it easy to connect with other attendees. The host city was a wonderful choice, with plenty to see and do. Some presentations were rushed and poorly prepared.",1700943800
user_295,SIGIR - ACM International Conference on Research and Development in Information Retrieval,2,"The research was strong; however, . The weather at the location was a major downside. Felt like many presentations were incremental at best. A thought-provoking and memorable keynote lineup.",1713061846
user_295,IADIS AC - IADIS International Conference Applied Computing,2,Poor communication from the organizers before and during the event. The weather at the location was a major downside.,1686380136
user_295,TARK - Theoretical Aspects of Rationality and Knowledge,1,"The Wi-Fi was unreliable, which is unacceptable for a tech conference. A boring host city with very few amenities nearby. Too many parallel tracks made it impossible to see everything of interest.",1747000528
user_295,CRiSIS - International Conference on Risks and Security of Internet and Systems,4,"Overall a positive experience, but. The conference app made it easy to connect with other attendees. Seamless transitions between sessions and clear communication. The program was too broad, lacking focus.",1735646947
user_295,"SMC - IEEE Conference on Systems, Man and Cybernetics",4,"While I enjoyed the keynotes, . The opening keynote set a fantastic tone for the entire event. Exceptional networking opportunities with leading researchers. The venue was too small for the number of attendees, leading to overcrowding.",1689068948
user_295,ICECCS - IEEE International Conference on Engineering of Complex Computer Systems,3,The organization felt chaotic and last-minute. The industry keynote provided a much-needed real-world perspective.,1669968019
user_295,ICPRAM - International Conference on Pattern Recognition Applications and Methods,4,A thought-provoking and memorable keynote lineup. Great location with easy access to transport and restaurants.,1733700167
user_295,"EvoMUSART - International Conference on Artificial Intelligence in Music, Sound, Art and Design",5,The conference app made it easy to connect with other attendees. Groundbreaking research was presented throughout. Registration was a breeze and the staff were very helpful.,1706091725
user_295,ISKE - International Conference on Intelligent Systems and Knowledge Engineering,4,"Overall a positive experience, but. The organizing committee did a phenomenal job. The social events were vibrant and well-attended. The catering was subpar and options were very limited.",1674983287
user_295,HAIS - International Conference on Hybrid Artificial Intelligence Systems,3,The technical program was exceptionally strong. Felt like many presentations were incremental at best.,1704157767
user_295,FAW - International Frontiers of Algorithmics Workshop,4,"The technical program was exceptionally strong. The host city was a wonderful choice, with plenty to see and do.",1685766442
user_295,Tencon - IEEE Region 10 Conference,5,I made several valuable connections for future collaborations. I found the sessions incredibly insightful.,1714894161
user_295,SAS - Static Analysis Symposium,2,A boring host city with very few amenities nearby. The poster session was disorganized and cramped.,1696322317
user_295,USEC - Usable Security and Privacy,4,"The research was strong; however, . The industry keynote provided a much-needed real-world perspective. A very scenic and enjoyable location for a conference. Too many parallel tracks made it impossible to see everything of interest.",1750265260
user_295,QUATIC - International Conference on the Quality of Information and Communications Technology,2,"The program was too broad, lacking focus.",1684417812
user_295,SimTecT - Simulation Technology and Training Conference,2,The official conference hotel was extremely overpriced. The poster session was disorganized and cramped.,1741302923
user_797,AAIM - Conference on Algorithmic Aspects in Information and Management,5,A thought-provoking and memorable keynote lineup. Groundbreaking research was presented throughout. Seamless transitions between sessions and clear communication. A very scenic and enjoyable location for a conference.,1695678796
user_797,SQM - International Conference on Software Quality Management,3,This year's theme was very specific.,1667236434
user_797,ISCC - IEEE Symposium on Computers and Communications,5,The organizing committee did a phenomenal job. Exceptional networking opportunities with leading researchers. The technical program was exceptionally strong.,1754816908
user_797,HCW - Heterogeneity in Computing Workshop,5,I made several valuable connections for future collaborations. The organizing committee did a phenomenal job. A very scenic and enjoyable location for a conference.,1699164642
user_797,CIT - IEEE International Conference on Computer and Information Technology,5,"The conference app made it easy to connect with other attendees. The quality of accepted papers was consistently high. The host city was a wonderful choice, with plenty to see and do.",1721095146
user_797,Pairing - International Conference on Pairing-based Cryptography,4,"While I enjoyed the keynotes, . Groundbreaking research was presented throughout. The host city was a wonderful choice, with plenty to see and do. Some presentations were rushed and poorly prepared.",1695712271
user_797,WISE - International Conference on Web Information Systems Engineering,3,The conference seemed smaller than in previous years.,1718633356
user_797,ICOTA - International Conference on Optimization: Techniques And Applications,1,"Too many parallel tracks made it impossible to see everything of interest. A boring host city with very few amenities nearby. The Wi-Fi was unreliable, which is unacceptable for a tech conference. The official conference hotel was extremely overpriced.",1745393545
user_797,SEA - International Symposium on Experimental Algorithms,4,Groundbreaking research was presented throughout. The industry keynote provided a much-needed real-world perspective.,1734000039
user_797,ISCAS - IEEE International Symposium on Circuits and Systems,2,A boring host city with very few amenities nearby.,1698353643
user_797,CASE - IEEE International Conference on Automation Science and Engineering,2,"It was a good conference, although. The cost is becoming a significant barrier for students and academics from smaller institutions. Felt like many presentations were incremental at best. A thought-provoking and memorable keynote lineup.",1722039742
user_797,ISSAC - International Symposium on Symbolic and Algebraic Computation,3,The technical depth of the papers was disappointing this year. A thought-provoking and memorable keynote lineup.,1717092985
user_797,ICORES - International Conference on Operations Research and Enterprise Systems,3,The hybrid format had both pros and cons.,1741312167
user_797,ESANN - European Symposium on Artificial Neural Networks,1,The organization felt chaotic and last-minute. The weather at the location was a major downside. Some presentations were rushed and poorly prepared.,1662575186
user_797,SYNASC - International Symposium on Symbolic and Numeric Algorithms for Scientific Computing,3,The poster sessions were buzzing with energy and great discussions. Too many parallel tracks made it impossible to see everything of interest.,1701992131
user_797,NOSSDAV - Network and Operating System Support for Digital Audio and Video,5,I found the sessions incredibly insightful. The opening keynote set a fantastic tone for the entire event. The organizing committee did a phenomenal job.,1734134620
user_797,MobileHCI - International Conference on Human-Computer Interaction with Mobile Devices and Services,1,The catering was subpar and options were very limited. The official conference hotel was extremely overpriced. The technical depth of the papers was disappointing this year.,1731685455
user_797,SIGGRAPH - ACM SIG International Conference on Computer Graphics and Interactive Techniques,1,"The venue was too small for the number of attendees, leading to overcrowding. The social events were poorly planned and sparsely attended. The technical depth of the papers was disappointing this year. The weather at the location was a major downside.",1755269450
user_797,ISTAS - International Symposium on Technology and Society,3,"I made several valuable connections for future collaborations. The venue was too small for the number of attendees, leading to overcrowding.",1669641875
user_797,ISSDQ - International Symposium on Spatial Data Quality,4,The organizing committee did a phenomenal job.,1700689413
user_797,"PACLIC - Pacific Asia Conference on Language, Information and Computation",3,This year's theme was very specific.,1744655353
user_797,SEW - IEEE Software Engineering Workshop,5,The conference app made it easy to connect with other attendees. The keynote speakers were world-class and truly inspiring. Seamless transitions between sessions and clear communication. The quality of accepted papers was consistently high.,1718824579
user_797,IJCB - International Joint Conference on Biometrics,1,A boring host city with very few amenities nearby. Very few structured opportunities to connect with senior figures in the field. Poor communication from the organizers before and during the event. The cost is becoming a significant barrier for students and academics from smaller institutions.,1730537014
user_797,ACCMCC - Australasian Conference on Combinatorial Mathematics and Combinatorial Computing,3,A thought-provoking and memorable keynote lineup. Some presentations were rushed and poorly prepared.,1687848912
user_797,FIE - Frontiers in Education,2,Poor communication from the organizers before and during the event.,1731533828
user_797,TCC - Theory of Cryptography Conference,3,The social events were vibrant and well-attended. Some presentations were rushed and poorly prepared.,1697398916
user_797,CANS - International Conference on Cryptology and Network Security,4,"Overall a positive experience, but. Great location with easy access to transport and restaurants. A thought-provoking and memorable keynote lineup. Poor communication from the organizers before and during the event.",1754112188
user_797,HASKELL - Haskell Workshop,2,"The research was strong; however, . Networking felt cliquey and difficult for newcomers. The location was inconvenient and difficult to get to. The opening keynote set a fantastic tone for the entire event.",1693642228
user_797,CD-MAKE - International Cross-Domain Conference for Machine Learning and Knowledge Extraction,5,"The host city was a wonderful choice, with plenty to see and do. The poster sessions were buzzing with energy and great discussions. The organizing committee did a phenomenal job.",1680046898
user_797,ISWC - IEEE International Symposium on Wearable Computers,5,"The organizing committee did a phenomenal job. The host city was a wonderful choice, with plenty to see and do. The keynote speakers were world-class and truly inspiring.",1685618763
user_797,SOFTCOM - Conference on Software in Telecommunications and Computer Networks,3,There was a noticeable shift in focus towards industry applications.,1742533882
user_797,ETRA - Eye Tracking Research and Applications,3,"The program was too broad, lacking focus. The poster sessions were buzzing with energy and great discussions.",1750872089
user_797,ICISC - International Conference on Information Security and Cryptology,4,Exceptional networking opportunities with leading researchers.,1742470927
user_797,SOUPS - Symposium On Usable Privacy and Security,1,"The registration fee was unjustifiably high for the value provided. The venue was too small for the number of attendees, leading to overcrowding. The technical depth of the papers was disappointing this year. The poster session was disorganized and cramped.",1722265886
user_797,ACMMM - ACM Multimedia,5,"A fantastic lineup of papers, especially in my sub-field. I made several valuable connections for future collaborations. The keynote speakers were world-class and truly inspiring.",1682121896
user_797,ISRR - International Symposium on Robotics Research,4,I made several valuable connections for future collaborations.,1738577750
user_797,ISS - ACM International Conference on Interactive Surfaces and Spaces (was International Workshop on Horizontal Interactive Human-Computer Systems: Tabletop),1,"Too many parallel tracks made it impossible to see everything of interest. The location was inconvenient and difficult to get to. Poor value for money, considering the additional costs. Very few structured opportunities to connect with senior figures in the field.",1709800300
user_797,ITA - International Conference on Internet Technologies and Applications,4,Seamless transitions between sessions and clear communication. The keynote speakers were world-class and truly inspiring.,1752755698
user_797,MIS4TEL - International Conference in Methodologies and Intelligent Systems for Technology Enhanced Learning,5,Exceptional networking opportunities with leading researchers. The industry keynote provided a much-needed real-world perspective. Seamless transitions between sessions and clear communication.,1739918492
user_797,ADMA - International Conference on Advanced Data Mining and Applications,2,The catering was subpar and options were very limited.,1727488442
user_797,SSBSE - International Symposium on Search Based Software Engineering,3,The attendance was predominantly from academia. This year's theme was very specific.,1684469329
user_797,IFM - Integrated Formal Methods,4,"It was a good conference, although. The social events were vibrant and well-attended. A beautiful and well-equipped venue. The Wi-Fi was unreliable, which is unacceptable for a tech conference.",1669433494
user_797,ACIVS - Advanced Concepts for Intelligent Vision Systems,2,The registration fee was unjustifiably high for the value provided. The poster session was disorganized and cramped.,1718969406
user_797,ICEC - International Conference on Electronic Commerce,4,The social events were vibrant and well-attended. Registration was a breeze and the staff were very helpful.,1723890741
user_797,NordiCHI - Nordic Conference on Human-Computer Interaction,3,"The keynote speakers were world-class and truly inspiring. The Wi-Fi was unreliable, which is unacceptable for a tech conference.",1697692328
user_797,ICTAC - International Colloquium on Theoretical Aspects of Computing,3,I made several valuable connections for future collaborations. Too many parallel tracks made it impossible to see everything of interest.,1677309651
user_797,EGPGV - Eurographics Symposium on Parallel Graphics and Visualization,5,The opening keynote set a fantastic tone for the entire event. Exceptional networking opportunities with leading researchers. Great location with easy access to transport and restaurants. Seamless transitions between sessions and clear communication.,1710059930
user_797,"ACE - ACM International Conference on Advances in Computer Entertainment (merged with DIMEA, Digital Interactive Media in Entertainment and Arts, in 2009)",5,Impeccably organized from start to finish. The conference app made it easy to connect with other attendees. A very scenic and enjoyable location for a conference.,1704279770
user_797,ARITH - IEEE Symposium on Computer Arithmetic,3,The hybrid format had both pros and cons. This year's theme was very specific.,1755172514
user_797,SSPR - Structural and Syntactical Pattern Recognition,5,"The conference app made it easy to connect with other attendees. The host city was a wonderful choice, with plenty to see and do.",1665674794
user_797,WI - IEEE/WIC/ACM International Conference on Web Intelligence (previously joint with Intelligent Agent Technology WI-IAT),3,"The conference app made it easy to connect with other attendees. The Wi-Fi was unreliable, which is unacceptable for a tech conference.",1718087340
user_797,VLDB - International Conference on Very Large Databases,3,The organization felt chaotic and last-minute. The industry keynote provided a much-needed real-world perspective.,1728311602
user_797,Group - ACM Special Interest Group on Supporting Group Work (was SIGGRoup),3,The hybrid format had both pros and cons.,1708222881
user_797,Algosensors - International Symposium on Algorithms and Experiments for  Wireless Networks,3,Too many parallel tracks made it impossible to see everything of interest. The social events were vibrant and well-attended.,1681778240
user_797,"LAGOS - Latin-American Algorithms, Graphs and Optimization Symposium",3,"The social events were vibrant and well-attended. The venue was too small for the number of attendees, leading to overcrowding.",1731692556
user_797,IFSA - IFSA World Congress,5,The quality of accepted papers was consistently high. The keynote speakers were world-class and truly inspiring. A beautiful and well-equipped venue. Great location with easy access to transport and restaurants.,1700984567
user_797,CASC - Computer Algebra in Scientific Computing,3,"The venue was too small for the number of attendees, leading to overcrowding. The keynote speakers were world-class and truly inspiring.",1722421006
user_797,SOFSEM - Current Trends in Theory and Practice of Computer Science,4,The conference app made it easy to connect with other attendees. Groundbreaking research was presented throughout.,1688536875
user_797,"AIST - International Conference on Analysis of Images, Social Networks and Texts",4,The opening keynote set a fantastic tone for the entire event. I made several valuable connections for future collaborations.,1711638620
user_797,LREC - Language Resources and Evaluation Conference,5,"A fantastic lineup of papers, especially in my sub-field. Registration was a breeze and the staff were very helpful. The industry keynote provided a much-needed real-world perspective.",1680720585
user_797,HIPS - International Workshop on High-Level Parallel Programming Models and Supportive Environments,4,The industry keynote provided a much-needed real-world perspective. A beautiful and well-equipped venue.,1753242108
user_797,IPEC - International Symposium on Parameterized and Exact Computation (was IWPEC pre 2004),4,The organizing committee did a phenomenal job. A very scenic and enjoyable location for a conference.,1737806651
user_797,ICDSE - IEEE International Conference on Data Science and Engineering,2,"The Wi-Fi was unreliable, which is unacceptable for a tech conference.",1749258412
user_797,"UBICOMM - International Conference on Mobile Ubiquitous Computing, Systems, Services and Technologies",2,"The Wi-Fi was unreliable, which is unacceptable for a tech conference.",1719812856
user_797,CGO - International Symposium on Code Generation and Optimization,3,The conference seemed smaller than in previous years.,1698549965
user_797,INFOCOM - IEEE International Conference on Computer Communications,4,The opening keynote set a fantastic tone for the entire event.,1722956332
user_797,ICALP - International Colloquium on Automata Languages and Programming,4,"Exceptional networking opportunities with leading researchers. The host city was a wonderful choice, with plenty to see and do.",1747534165
user_797,EURO - European Conference on Operations Research,4,Groundbreaking research was presented throughout.,1715752375
user_797,WWW - International World Wide Web Conference,2,The cost is becoming a significant barrier for students and academics from smaller institutions. Networking felt cliquey and difficult for newcomers.,1738862820
user_797,ISM - IEEE International Symposium on Multimedia,5,Impeccably organized from start to finish. The technical program was exceptionally strong. The opening keynote set a fantastic tone for the entire event.,1687499759
user_797,OPENSYM - International Symposium on Open Collaboration (was International Symposiums on Wikis),3,The poster sessions were buzzing with energy and great discussions. Too many parallel tracks made it impossible to see everything of interest.,1667853053
user_797,PSIVT - Pacific-Rim Symposium on Image and Video Technology,4,"The research was strong; however, . The host city was a wonderful choice, with plenty to see and do. The conference app made it easy to connect with other attendees. The venue was too small for the number of attendees, leading to overcrowding.",1684350809
user_797,"CollaborateCom - International Conference on Collaborative Computing: Networks, Applications and Worksharing",4,"While I enjoyed the keynotes, . A thought-provoking and memorable keynote lineup. A fantastic lineup of papers, especially in my sub-field. The venue was too small for the number of attendees, leading to overcrowding.",1684484166
user_797,VLSID - International Conference on VLSI Design,4,"It was a good conference, although. Registration was a breeze and the staff were very helpful. I found the sessions incredibly insightful. The catering was subpar and options were very limited.",1672852020
user_797,ACM_WiSec - ACM Conference on Security and Privacy in Wireless and Mobile Networks,2,"Very few structured opportunities to connect with senior figures in the field. The Wi-Fi was unreliable, which is unacceptable for a tech conference.",1707696590
user_566,FG - IEEE International Conference on Automatic Face and Gesture Recognition,4,"It was a good conference, although. Impeccably organized from start to finish. Great location with easy access to transport and restaurants. The Wi-Fi was unreliable, which is unacceptable for a tech conference.",1692439210
user_566,ECCB - European Conference on Computational Biology,3,The conference seemed smaller than in previous years. The attendance was predominantly from academia.,1744683372
user_566,ICCC - International Conference on Computational Creativity,5,"The organizing committee did a phenomenal job. The host city was a wonderful choice, with plenty to see and do. The conference app made it easy to connect with other attendees. The technical program was exceptionally strong.",1697360227
user_566,IGARSS - IEEE International Geoscience and Remote Sensing Symposium,5,A thought-provoking and memorable keynote lineup. Groundbreaking research was presented throughout. Impeccably organized from start to finish. A very scenic and enjoyable location for a conference.,1746444967
user_566,"ICIN - Conference on Innovation in Clouds, Internet and Networks",3,The catering was subpar and options were very limited. The conference app made it easy to connect with other attendees.,1669084113
user_566,EOMAS - International Workshop on Enterprise and Organizational Modelling and Simulation,4,"It was a good conference, although. The keynote speakers were world-class and truly inspiring. The quality of accepted papers was consistently high. The venue was too small for the number of attendees, leading to overcrowding.",1681049744
user_566,ICFHR - International Conference on Frontiers of Handwriting Recognition,4,The industry keynote provided a much-needed real-world perspective. The quality of accepted papers was consistently high.,1686239147
user_566,LAK - International Conference on Learning Analytics and Knowledge,3,The conference seemed smaller than in previous years.,1664175069
user_566,"CAivDE - Computer Animation, Information Visualisation, and Digital Effects",5,"The host city was a wonderful choice, with plenty to see and do. A fantastic lineup of papers, especially in my sub-field. Registration was a breeze and the staff were very helpful. The social events were vibrant and well-attended.",1662822074
user_566,ISC - Industrial Simulation Conference,3,The conference seemed smaller than in previous years.,1721283693
user_566,VTS - IEEE VLSI Test Symposium,5,Registration was a breeze and the staff were very helpful. A thought-provoking and memorable keynote lineup.,1677221618
user_566,WWW - International World Wide Web Conference,4,"The research was strong; however, . Groundbreaking research was presented throughout. The keynote speakers were world-class and truly inspiring. The location was inconvenient and difficult to get to.",1711978050
user_566,ISS - ACM International Conference on Interactive Surfaces and Spaces (was International Workshop on Horizontal Interactive Human-Computer Systems: Tabletop),4,Impeccably organized from start to finish.,1752851129
user_566,Petri Nets - International Conference on the Application and Theory of Petri Nets and Concurrency,3,This year's theme was very specific.,1752943029
user_566,ICITA - International Conference on Information Technology and Applications,3,The hybrid format had both pros and cons.,1732361910
user_566,ITW - Information Theory Workshop,5,I found the sessions incredibly insightful. The keynote speakers were world-class and truly inspiring. The conference app made it easy to connect with other attendees. Registration was a breeze and the staff were very helpful.,1698554537
user_566,"VISIGRAPP - Joint Conference on Computer Vision, Imaging and Computer Graphics Theory and Applications (GRAPP and VISAPP combined from 2008)",3,The conference seemed smaller than in previous years.,1711087867
user_566,ISORC - IEEE International Symposium on Real-Time Distributed Computing,3,There was a noticeable shift in focus towards industry applications.,1695067784
user_566,ICCVG - International Conference on Computer Vision and Graphics,2,"The registration fee was unjustifiably high for the value provided. The Wi-Fi was unreliable, which is unacceptable for a tech conference.",1725236825
user_566,"LAGOS - Latin-American Algorithms, Graphs and Optimization Symposium",4,"It was a good conference, although. The poster sessions were buzzing with energy and great discussions. A fantastic lineup of papers, especially in my sub-field. A boring host city with very few amenities nearby.",1713301975
user_566,IEEE SSE - IEEE International Conference on Software Services Engineering (previously IEEE International Conference on Services Computing SCC),5,The conference app made it easy to connect with other attendees. A very scenic and enjoyable location for a conference.,1690128346
user_566,CIT - IEEE International Conference on Computer and Information Technology,5,"Seamless transitions between sessions and clear communication. The host city was a wonderful choice, with plenty to see and do.",1737862874
user_566,CSF - IEEE Computer Security Foundations Symposium (was CSFW),3,Poor communication from the organizers before and during the event. Seamless transitions between sessions and clear communication.,1746164574
user_566,ACCMCC - Australasian Conference on Combinatorial Mathematics and Combinatorial Computing,1,"The organization felt chaotic and last-minute. Poor value for money, considering the additional costs. The social events were poorly planned and sparsely attended.",1754380823
user_566,EvoCOP - European Conference on Evolutionary Computation in Combinatorial Optimisation,2,The social events were poorly planned and sparsely attended.,1754990899
user_566,I3DG - ACM-SIGRAPH Interactive 3D Graphics and Games,3,"The Wi-Fi was unreliable, which is unacceptable for a tech conference. The social events were vibrant and well-attended.",1751301560
user_566,"KSEM - International Conference on Knowledge Science, Engineering and Management",2,"The venue was too small for the number of attendees, leading to overcrowding. Poor value for money, considering the additional costs.",1740279805
user_566,KDViz - Knowledge Domain Visualisation,5,The technical program was exceptionally strong. Exceptional networking opportunities with leading researchers.,1706397930
user_566,DNA - DNA Computing and Molecular Programming,5,I made several valuable connections for future collaborations. A very scenic and enjoyable location for a conference. The opening keynote set a fantastic tone for the entire event.,1692890599
user_566,NDSS - Usenix Network and Distributed System Security Symposium,2,Some presentations were rushed and poorly prepared.,1730230407
user_566,KR - International Conference on the Principles of Knowledge Representation and Reasoning,3,This year's theme was very specific.,1740986739
user_566,SISY - International Symposium on Intelligent Systems and Informatics,2,"Overall a positive experience, but. The catering was subpar and options were very limited. Very few structured opportunities to connect with senior figures in the field. The organizing committee did a phenomenal job.",1689158729
user_566,IEEE CICS - IEEE Symposium on Computational Intelligence in Cyber Security,3,The attendance was predominantly from academia.,1668015252
user_566,NOSSDAV - Network and Operating System Support for Digital Audio and Video,5,"A beautiful and well-equipped venue. The host city was a wonderful choice, with plenty to see and do.",1673001938
user_566,COMSNETS - International Conference on COMmunication Systems & NETworkS,5,A very scenic and enjoyable location for a conference. The organizing committee did a phenomenal job.,1700929359
user_566,SECRYPT - International Conference on Information Security and Cryptography,1,The official conference hotel was extremely overpriced. Very few structured opportunities to connect with senior figures in the field. The weather at the location was a major downside. The organization felt chaotic and last-minute.,1714365840
user_566,ISMM - International Symposium on Memory Management,3,I made several valuable connections for future collaborations. The location was inconvenient and difficult to get to.,1712948670
user_566,PERCOM - IEEE International Conference on Pervasive Computing and Communications,2,"Overall a positive experience, but. Some presentations were rushed and poorly prepared. The organization felt chaotic and last-minute. I made several valuable connections for future collaborations.",1727969345
user_566,ISITA - International Symposium on Information Theory and Its Applications,2,The official conference hotel was extremely overpriced. A boring host city with very few amenities nearby.,1707681353
user_566,ICTIR - International Conference on the Theory of Information Retrieval,2,"The organization felt chaotic and last-minute. Poor value for money, considering the additional costs.",1686872808
user_566,IPEC - International Symposium on Parameterized and Exact Computation (was IWPEC pre 2004),4,A very scenic and enjoyable location for a conference.,1708374143
user_566,ICIP - IEEE International Conference on Image Processing,3,The hybrid format had both pros and cons.,1717967851
user_566,AAAI - National Conference of the American Association for Artificial Intelligence,5,"The host city was a wonderful choice, with plenty to see and do. The organizing committee did a phenomenal job.",1698186948
user_566,ICTD - International Conference on Information and Communication Technologies and Development,3,The poster sessions were buzzing with energy and great discussions. A boring host city with very few amenities nearby.,1710320363
user_566,DM - SIAM Conference on Discrete Mathematics,1,"A boring host city with very few amenities nearby. The Wi-Fi was unreliable, which is unacceptable for a tech conference. The program was too broad, lacking focus. Very few structured opportunities to connect with senior figures in the field.",1664882911
user_566,IEEE-IV - Intelligent Vehicles Conference,3,Impeccably organized from start to finish. Poor communication from the organizers before and during the event.,1701657159
user_566,ESWC - Extended Semantic Web Conference (was European Semantic Web Conference),4,"While I enjoyed the keynotes, . Registration was a breeze and the staff were very helpful. A fantastic lineup of papers, especially in my sub-field. A boring host city with very few amenities nearby.",1703978912
user_566,IAAI - Innovative Applications in AI,2,"The research was strong; however, . The Wi-Fi was unreliable, which is unacceptable for a tech conference. The location was inconvenient and difficult to get to. Registration was a breeze and the staff were very helpful.",1707013018
user_566,"PDP - Euromicro International Conference on Parallel, Distributed and Network Based Processing",4,"Overall a positive experience, but. Seamless transitions between sessions and clear communication. I made several valuable connections for future collaborations. The Wi-Fi was unreliable, which is unacceptable for a tech conference.",1684568931
user_566,PADS - ACM SIGSIM Conference on Principles of Advanced Discrete Simulation (was Parallel and Distributed Simulation),5,The poster sessions were buzzing with energy and great discussions. The industry keynote provided a much-needed real-world perspective. Impeccably organized from start to finish.,1670932921
user_566,SSBSE - International Symposium on Search Based Software Engineering,3,Poor communication from the organizers before and during the event. The poster sessions were buzzing with energy and great discussions.,1731934446
user_566,SASHIMI - Simulation and Synthesis in Medical Imaging,3,A beautiful and well-equipped venue. The location was inconvenient and difficult to get to.,1665184246
user_566,IDDM - International Conference on Informatics & Data-Driven Medicine,4,"The research was strong; however, . The industry keynote provided a much-needed real-world perspective. Groundbreaking research was presented throughout. The location was inconvenient and difficult to get to.",1743409365
user_566,IndiaHCI - Indian Conference on Human-Computer Interaction,4,"The research was strong; however, . The poster sessions were buzzing with energy and great discussions. The keynote speakers were world-class and truly inspiring. Poor communication from the organizers before and during the event.",1720726378
user_566,ICSR - International Conference on Software Reuse,4,"The keynote speakers were world-class and truly inspiring. The host city was a wonderful choice, with plenty to see and do.",1729194277
user_566,"DASC - International Conference on Dependable, Autonomic and Secure Computing",1,"Poor value for money, considering the additional costs. Networking felt cliquey and difficult for newcomers. Some presentations were rushed and poorly prepared. The weather at the location was a major downside.",1745222959
user_566,CIDM - IEEE Symposium on Computational Intelligence and Data Mining,3,A beautiful and well-equipped venue. The location was inconvenient and difficult to get to.,1723351836
user_566,IE - The International Conference on Intelligent Environments,1,The location was inconvenient and difficult to get to. The social events were poorly planned and sparsely attended. Some presentations were rushed and poorly prepared.,1734638593
user_566,CCEM - IEEE International Conference on Cloud Computing in Emerging Markets,3,Poor communication from the organizers before and during the event. I made several valuable connections for future collaborations.,1660941207
user_566,EATIS - EURO AMERICAN CONFERENCE ON TELEMATICS AND INFORMATION SYSTEMS,3,Seamless transitions between sessions and clear communication. The location was inconvenient and difficult to get to.,1682838069
